"","x","y","focal_median"
"11477",319239.75,4299908.25,17.395
"11478",319240.25,4299908.25,16.941
"11479",319240.75,4299908.25,16.806
"11480",319241.25,4299908.25,16.941
"11481",319241.75,4299908.25,9.648
"11482",319242.25,4299908.25,9.648
"11483",319242.75,4299908.25,11.391
"11484",319243.25,4299908.25,12.52
"11485",319243.75,4299908.25,7.439
"11486",319244.25,4299908.25,5.904
"11487",319244.75,4299908.25,5.904
"11488",319245.25,4299908.25,12.351
"11489",319245.75,4299908.25,15.851
"11490",319246.25,4299908.25,17.922
"11491",319246.75,4299908.25,18.502
"11492",319247.25,4299908.25,18.56
"11493",319247.75,4299908.25,19.57
"11536",319189.25,4299907.75,10.366
"11537",319189.75,4299907.75,9.853
"11538",319190.25,4299907.75,7.596
"11539",319190.75,4299907.75,1.594
"11540",319191.25,4299907.75,4.113
"11541",319191.75,4299907.75,7.283
"11542",319192.25,4299907.75,9.775
"11543",319192.75,4299907.75,10.661
"11544",319193.25,4299907.75,9.234
"11545",319193.75,4299907.75,9.234
"11546",319194.25,4299907.75,9.234
"11547",319194.75,4299907.75,10.712
"11548",319195.25,4299907.75,10.924
"11549",319195.75,4299907.75,10.924
"11550",319196.25,4299907.75,11.061
"11551",319196.75,4299907.75,11.36
"11552",319197.25,4299907.75,11.36
"11553",319197.75,4299907.75,11.082
"11554",319198.25,4299907.75,11.061
"11555",319198.75,4299907.75,11.061
"11556",319199.25,4299907.75,11.061
"11557",319199.75,4299907.75,9.318
"11558",319200.25,4299907.75,3.515
"11559",319200.75,4299907.75,3.515
"11560",319201.25,4299907.75,7.581
"11561",319201.75,4299907.75,7.581
"11562",319202.25,4299907.75,7.581
"11563",319202.75,4299907.75,4.366
"11564",319203.25,4299907.75,3.073
"11565",319203.75,4299907.75,3.073
"11566",319204.25,4299907.75,3.073
"11567",319204.75,4299907.75,3.816
"11568",319205.25,4299907.75,4.452
"11569",319205.75,4299907.75,5.619
"11570",319206.25,4299907.75,6.499
"11571",319206.75,4299907.75,7.141
"11572",319207.25,4299907.75,7.141
"11573",319207.75,4299907.75,10.643
"11574",319208.25,4299907.75,13.51
"11575",319208.75,4299907.75,12.989
"11576",319209.25,4299907.75,12.989
"11577",319209.75,4299907.75,13.668
"11578",319210.25,4299907.75,13.668
"11579",319210.75,4299907.75,12.434
"11580",319211.25,4299907.75,12.434
"11581",319211.75,4299907.75,12.866
"11582",319212.25,4299907.75,13.613
"11583",319212.75,4299907.75,11.712
"11584",319213.25,4299907.75,11.712
"11585",319213.75,4299907.75,8.46
"11586",319214.25,4299907.75,7.15
"11587",319214.75,4299907.75,7.15
"11588",319215.25,4299907.75,7.15
"11589",319215.75,4299907.75,7.15
"11590",319216.25,4299907.75,2.503
"11591",319216.75,4299907.75,1.764
"11592",319217.25,4299907.75,1.764
"11593",319217.75,4299907.75,2.19
"11594",319218.25,4299907.75,2.19
"11595",319218.75,4299907.75,2.832
"11596",319219.25,4299907.75,3.767
"11597",319219.75,4299907.75,6.242
"11598",319220.25,4299907.75,12.858
"11599",319220.75,4299907.75,14.619
"11600",319221.25,4299907.75,14.619
"11601",319221.75,4299907.75,14.429
"11602",319222.25,4299907.75,14.429
"11603",319222.75,4299907.75,10.73
"11604",319223.25,4299907.75,10.215
"11605",319223.75,4299907.75,6.536
"11606",319224.25,4299907.75,5.79
"11607",319224.75,4299907.75,6.504
"11608",319225.25,4299907.75,6.504
"11609",319225.75,4299907.75,5.463
"11610",319226.25,4299907.75,4.179
"11611",319226.75,4299907.75,4.179
"11612",319227.25,4299907.75,8.712
"11613",319227.75,4299907.75,12.368
"11614",319228.25,4299907.75,15.298
"11615",319228.75,4299907.75,15.298
"11616",319229.25,4299907.75,15.298
"11617",319229.75,4299907.75,15.504
"11618",319230.25,4299907.75,9.294
"11619",319230.75,4299907.75,8.215
"11620",319231.25,4299907.75,9.878
"11621",319231.75,4299907.75,13.258
"11622",319232.25,4299907.75,15.947
"11623",319232.75,4299907.75,15.097
"11624",319233.25,4299907.75,11.867
"11625",319233.75,4299907.75,6.399
"11626",319234.25,4299907.75,8.621
"11627",319234.75,4299907.75,11.703
"11628",319235.25,4299907.75,13.007
"11629",319235.75,4299907.75,15.5
"11630",319236.25,4299907.75,9.263
"11631",319236.75,4299907.75,8.882
"11632",319237.25,4299907.75,9.263
"11633",319237.75,4299907.75,17.142
"11634",319238.25,4299907.75,17.142
"11635",319238.75,4299907.75,17.142
"11636",319239.25,4299907.75,15.138
"11637",319239.75,4299907.75,17.249
"11638",319240.25,4299907.75,16.941
"11639",319240.75,4299907.75,16.941
"11640",319241.25,4299907.75,14.267
"11641",319241.75,4299907.75,7.507
"11642",319242.25,4299907.75,6.015
"11643",319242.75,4299907.75,7.052
"11644",319243.25,4299907.75,7.052
"11645",319243.75,4299907.75,5.904
"11646",319244.25,4299907.75,5.904
"11647",319244.75,4299907.75,5.904
"11648",319245.25,4299907.75,5.995
"11649",319245.75,4299907.75,12.351
"11650",319246.25,4299907.75,14.081
"11651",319246.75,4299907.75,17.922
"11652",319247.25,4299907.75,18.502
"11653",319247.75,4299907.75,18.502
"11654",319248.25,4299907.75,19.48
"11696",319189.25,4299907.25,10.614
"11697",319189.75,4299907.25,10.614
"11698",319190.25,4299907.25,9.6
"11699",319190.75,4299907.25,4.113
"11700",319191.25,4299907.25,7.283
"11701",319191.75,4299907.25,8.577
"11702",319192.25,4299907.25,10.661
"11703",319192.75,4299907.25,10.661
"11704",319193.25,4299907.25,9.234
"11705",319193.75,4299907.25,5.919
"11706",319194.25,4299907.25,7.852
"11707",319194.75,4299907.25,9.797
"11708",319195.25,4299907.25,10.924
"11709",319195.75,4299907.25,10.924
"11710",319196.25,4299907.25,10.924
"11711",319196.75,4299907.25,11.061
"11712",319197.25,4299907.25,11.082
"11713",319197.75,4299907.25,11.082
"11714",319198.25,4299907.25,11.082
"11715",319198.75,4299907.25,11.061
"11716",319199.25,4299907.25,10.956
"11717",319199.75,4299907.25,9.318
"11718",319200.25,4299907.25,9.318
"11719",319200.75,4299907.25,5.849
"11720",319201.25,4299907.25,11.323
"11721",319201.75,4299907.25,11.323
"11722",319202.25,4299907.25,11.448
"11723",319202.75,4299907.25,7.418
"11724",319203.25,4299907.25,7.418
"11725",319203.75,4299907.25,7.418
"11726",319204.25,4299907.25,4.452
"11727",319204.75,4299907.25,4.452
"11728",319205.25,4299907.25,4.452
"11729",319205.75,4299907.25,6.473
"11730",319206.25,4299907.25,6.499
"11731",319206.75,4299907.25,6.803
"11732",319207.25,4299907.25,10.519
"11733",319207.75,4299907.25,13.51
"11734",319208.25,4299907.25,13.51
"11735",319208.75,4299907.25,12.989
"11736",319209.25,4299907.25,12.989
"11737",319209.75,4299907.25,12.989
"11738",319210.25,4299907.25,13.668
"11739",319210.75,4299907.25,13.668
"11740",319211.25,4299907.25,12.679
"11741",319211.75,4299907.25,13.278
"11742",319212.25,4299907.25,13.729
"11743",319212.75,4299907.25,13.729
"11744",319213.25,4299907.25,10.119
"11745",319213.75,4299907.25,7.403
"11746",319214.25,4299907.25,7.15
"11747",319214.75,4299907.25,7.403
"11748",319215.25,4299907.25,10.406
"11749",319215.75,4299907.25,9.801
"11750",319216.25,4299907.25,9.801
"11751",319216.75,4299907.25,1.764
"11752",319217.25,4299907.25,1.764
"11753",319217.75,4299907.25,2.19
"11754",319218.25,4299907.25,2.376
"11755",319218.75,4299907.25,2.832
"11756",319219.25,4299907.25,3.962
"11757",319219.75,4299907.25,9.842
"11758",319220.25,4299907.25,14.619
"11759",319220.75,4299907.25,14.619
"11760",319221.25,4299907.25,14.429
"11761",319221.75,4299907.25,14.429
"11762",319222.25,4299907.25,14.429
"11763",319222.75,4299907.25,10.215
"11764",319223.25,4299907.25,7.146
"11765",319223.75,4299907.25,7.146
"11766",319224.25,4299907.25,6.595
"11767",319224.75,4299907.25,6.595
"11768",319225.25,4299907.25,6.504
"11769",319225.75,4299907.25,5.017
"11770",319226.25,4299907.25,4.179
"11771",319226.75,4299907.25,8.285
"11772",319227.25,4299907.25,11.64
"11773",319227.75,4299907.25,14.669
"11774",319228.25,4299907.25,15.298
"11775",319228.75,4299907.25,15.298
"11776",319229.25,4299907.25,15.504
"11777",319229.75,4299907.25,15.504
"11778",319230.25,4299907.25,9.294
"11779",319230.75,4299907.25,7.211
"11780",319231.25,4299907.25,9.294
"11781",319231.75,4299907.25,12.634
"11782",319232.25,4299907.25,15.097
"11783",319232.75,4299907.25,15.097
"11784",319233.25,4299907.25,15.097
"11785",319233.75,4299907.25,15.097
"11786",319234.25,4299907.25,15.903
"11787",319234.75,4299907.25,13.007
"11788",319235.25,4299907.25,13.007
"11789",319235.75,4299907.25,13.007
"11790",319236.25,4299907.25,8.713
"11791",319236.75,4299907.25,9.263
"11792",319237.25,4299907.25,13.663
"11793",319237.75,4299907.25,17.142
"11794",319238.25,4299907.25,17.142
"11795",319238.75,4299907.25,15.138
"11796",319239.25,4299907.25,14.061
"11797",319239.75,4299907.25,15.666
"11798",319240.25,4299907.25,17.249
"11799",319240.75,4299907.25,16.941
"11800",319241.25,4299907.25,14.267
"11801",319241.75,4299907.25,14.267
"11802",319242.25,4299907.25,3.278
"11803",319242.75,4299907.25,3.278
"11804",319243.25,4299907.25,3.562
"11805",319243.75,4299907.25,3.562
"11806",319244.25,4299907.25,5.163
"11807",319244.75,4299907.25,5.904
"11808",319245.25,4299907.25,9.862
"11809",319245.75,4299907.25,12.351
"11810",319246.25,4299907.25,12.351
"11811",319246.75,4299907.25,14.395
"11812",319247.25,4299907.25,14.395
"11813",319247.75,4299907.25,15.467
"11814",319248.25,4299907.25,16.516
"11857",319189.75,4299906.75,10.494
"11858",319190.25,4299906.75,10.092
"11859",319190.75,4299906.75,9.6
"11860",319191.25,4299906.75,9.172
"11861",319191.75,4299906.75,8.577
"11862",319192.25,4299906.75,9.172
"11863",319192.75,4299906.75,4.599
"11864",319193.25,4299906.75,4.57
"11865",319193.75,4299906.75,4.57
"11866",319194.25,4299906.75,5.54
"11867",319194.75,4299906.75,5.919
"11868",319195.25,4299906.75,8.763
"11869",319195.75,4299906.75,10.751
"11870",319196.25,4299906.75,9.565
"11871",319196.75,4299906.75,10.324
"11872",319197.25,4299906.75,10.347
"11873",319197.75,4299906.75,11.082
"11874",319198.25,4299906.75,11.024
"11875",319198.75,4299906.75,10.956
"11876",319199.25,4299906.75,9.554
"11877",319199.75,4299906.75,9.318
"11878",319200.25,4299906.75,9.318
"11879",319200.75,4299906.75,11.323
"11880",319201.25,4299906.75,11.323
"11881",319201.75,4299906.75,11.866
"11882",319202.25,4299906.75,12.083
"11883",319202.75,4299906.75,11.866
"11884",319203.25,4299906.75,8.823
"11885",319203.75,4299906.75,8.823
"11886",319204.25,4299906.75,4.452
"11887",319204.75,4299906.75,4.452
"11888",319205.25,4299906.75,4.452
"11889",319205.75,4299906.75,6.473
"11890",319206.25,4299906.75,6.499
"11891",319206.75,4299906.75,8.347
"11892",319207.25,4299906.75,10.643
"11893",319207.75,4299906.75,13.441
"11894",319208.25,4299906.75,13.441
"11895",319208.75,4299906.75,13.133
"11896",319209.25,4299906.75,12.989
"11897",319209.75,4299906.75,12.989
"11898",319210.25,4299906.75,13.133
"11899",319210.75,4299906.75,13.463
"11900",319211.25,4299906.75,13.278
"11901",319211.75,4299906.75,13.463
"11902",319212.25,4299906.75,13.729
"11903",319212.75,4299906.75,13.729
"11904",319213.25,4299906.75,10.119
"11905",319213.75,4299906.75,8.46
"11906",319214.25,4299906.75,9.593
"11907",319214.75,4299906.75,10.406
"11908",319215.25,4299906.75,12.597
"11909",319215.75,4299906.75,13.103
"11910",319216.25,4299906.75,11.361
"11911",319216.75,4299906.75,9.801
"11912",319217.25,4299906.75,2.376
"11913",319217.75,4299906.75,2.376
"11914",319218.25,4299906.75,2.376
"11915",319218.75,4299906.75,3.962
"11916",319219.25,4299906.75,8.209
"11917",319219.75,4299906.75,8.438
"11918",319220.25,4299906.75,12.4
"11919",319220.75,4299906.75,12.995
"11920",319221.25,4299906.75,12.995
"11921",319221.75,4299906.75,12.995
"11922",319222.25,4299906.75,10.215
"11923",319222.75,4299906.75,7.146
"11924",319223.25,4299906.75,7.146
"11925",319223.75,4299906.75,6.595
"11926",319224.25,4299906.75,6.595
"11927",319224.75,4299906.75,6.595
"11928",319225.25,4299906.75,5.463
"11929",319225.75,4299906.75,3.967
"11930",319226.25,4299906.75,3.967
"11931",319226.75,4299906.75,8.285
"11932",319227.25,4299906.75,12.396
"11933",319227.75,4299906.75,14.669
"11934",319228.25,4299906.75,14.669
"11935",319228.75,4299906.75,14.49
"11936",319229.25,4299906.75,14.49
"11937",319229.75,4299906.75,5.837
"11938",319230.25,4299906.75,5.837
"11939",319230.75,4299906.75,6.406
"11940",319231.25,4299906.75,7.211
"11941",319231.75,4299906.75,9.878
"11942",319232.25,4299906.75,13.687
"11943",319232.75,4299906.75,15.097
"11944",319233.25,4299906.75,15.627
"11945",319233.75,4299906.75,16.074
"11946",319234.25,4299906.75,16.478
"11947",319234.75,4299906.75,13.007
"11948",319235.25,4299906.75,7.734
"11949",319235.75,4299906.75,6.293
"11950",319236.25,4299906.75,4.346
"11951",319236.75,4299906.75,6.293
"11952",319237.25,4299906.75,11.064
"11953",319237.75,4299906.75,13.663
"11954",319238.25,4299906.75,14.061
"11955",319238.75,4299906.75,14.061
"11956",319239.25,4299906.75,13.368
"11957",319239.75,4299906.75,13.368
"11958",319240.25,4299906.75,13.677
"11959",319240.75,4299906.75,14.267
"11960",319241.25,4299906.75,14.267
"11961",319241.75,4299906.75,2.922
"11962",319242.25,4299906.75,3.128
"11963",319242.75,4299906.75,3.128
"11964",319243.25,4299906.75,3.274
"11965",319243.75,4299906.75,3.274
"11966",319244.25,4299906.75,4.006
"11967",319244.75,4299906.75,5.995
"11968",319245.25,4299906.75,6.733
"11969",319245.75,4299906.75,10.336
"11970",319246.25,4299906.75,12.351
"11971",319246.75,4299906.75,12.351
"11972",319247.25,4299906.75,12.274
"11973",319247.75,4299906.75,14.395
"11974",319248.25,4299906.75,14.395
"11975",319248.75,4299906.75,15.467
"12018",319190.25,4299906.25,10.494
"12019",319190.75,4299906.25,10.092
"12020",319191.25,4299906.25,9.934
"12021",319191.75,4299906.25,9.172
"12022",319192.25,4299906.25,5.725
"12023",319192.75,4299906.25,4.599
"12024",319193.25,4299906.25,4.599
"12025",319193.75,4299906.25,5.54
"12026",319194.25,4299906.25,5.54
"12027",319194.75,4299906.25,5.54
"12028",319195.25,4299906.25,4.256
"12029",319195.75,4299906.25,7.413
"12030",319196.25,4299906.25,8.697
"12031",319196.75,4299906.25,9.565
"12032",319197.25,4299906.25,10.324
"12033",319197.75,4299906.25,10.347
"12034",319198.25,4299906.25,11.024
"12035",319198.75,4299906.25,11.024
"12036",319199.25,4299906.25,10.719
"12037",319199.75,4299906.25,9.318
"12038",319200.25,4299906.25,9.136
"12039",319200.75,4299906.25,9.136
"12040",319201.25,4299906.25,11.39
"12041",319201.75,4299906.25,11.866
"12042",319202.25,4299906.25,11.866
"12043",319202.75,4299906.25,12.083
"12044",319203.25,4299906.25,11.448
"12045",319203.75,4299906.25,7.418
"12046",319204.25,4299906.25,2.389
"12047",319204.75,4299906.25,4.452
"12048",319205.25,4299906.25,4.719
"12049",319205.75,4299906.25,6.499
"12050",319206.25,4299906.25,10.874
"12051",319206.75,4299906.25,10.643
"12052",319207.25,4299906.25,11.811
"12053",319207.75,4299906.25,12.551
"12054",319208.25,4299906.25,13.441
"12055",319208.75,4299906.25,13.441
"12056",319209.25,4299906.25,13.133
"12057",319209.75,4299906.25,13.133
"12058",319210.25,4299906.25,12.585
"12059",319210.75,4299906.25,12.585
"12060",319211.25,4299906.25,13.463
"12061",319211.75,4299906.25,13.901
"12062",319212.25,4299906.25,13.785
"12063",319212.75,4299906.25,13.785
"12064",319213.25,4299906.25,13.785
"12065",319213.75,4299906.25,13.785
"12066",319214.25,4299906.25,10.64
"12067",319214.75,4299906.25,10.64
"12068",319215.25,4299906.25,10.64
"12069",319215.75,4299906.25,12.597
"12070",319216.25,4299906.25,12.597
"12071",319216.75,4299906.25,11.361
"12072",319217.25,4299906.25,9.801
"12073",319217.75,4299906.25,2.376
"12074",319218.25,4299906.25,2.376
"12075",319218.75,4299906.25,4.294
"12076",319219.25,4299906.25,8.209
"12077",319219.75,4299906.25,8.209
"12078",319220.25,4299906.25,9.718
"12079",319220.75,4299906.25,9.718
"12080",319221.25,4299906.25,9.718
"12081",319221.75,4299906.25,9.718
"12082",319222.25,4299906.25,6.716
"12083",319222.75,4299906.25,2.747
"12084",319223.25,4299906.25,2.747
"12085",319223.75,4299906.25,2.747
"12086",319224.25,4299906.25,2.747
"12087",319224.75,4299906.25,2.535
"12088",319225.25,4299906.25,2.535
"12089",319225.75,4299906.25,2.535
"12090",319226.25,4299906.25,3.967
"12091",319226.75,4299906.25,6.362
"12092",319227.25,4299906.25,12.408
"12093",319227.75,4299906.25,14.943
"12094",319228.25,4299906.25,14.49
"12095",319228.75,4299906.25,6.877
"12096",319229.25,4299906.25,2.425
"12097",319229.75,4299906.25,2.425
"12098",319230.25,4299906.25,2.726
"12099",319230.75,4299906.25,5.837
"12100",319231.25,4299906.25,7.211
"12101",319231.75,4299906.25,8.092
"12102",319232.25,4299906.25,15.097
"12103",319232.75,4299906.25,15.627
"12104",319233.25,4299906.25,15.992
"12105",319233.75,4299906.25,16.478
"12106",319234.25,4299906.25,16.478
"12107",319234.75,4299906.25,13.007
"12108",319235.25,4299906.25,7.734
"12109",319235.75,4299906.25,2.721
"12110",319236.25,4299906.25,2.721
"12111",319236.75,4299906.25,2.721
"12112",319237.25,4299906.25,10.726
"12113",319237.75,4299906.25,11.064
"12114",319238.25,4299906.25,11.064
"12115",319238.75,4299906.25,11.064
"12116",319239.25,4299906.25,9.544
"12117",319239.75,4299906.25,12.769
"12118",319240.25,4299906.25,13.368
"12119",319240.75,4299906.25,13.677
"12120",319241.25,4299906.25,13.677
"12121",319241.75,4299906.25,2.835
"12122",319242.25,4299906.25,2.922
"12123",319242.75,4299906.25,3.128
"12124",319243.25,4299906.25,3.128
"12125",319243.75,4299906.25,3.161
"12126",319244.25,4299906.25,4.006
"12127",319244.75,4299906.25,4.006
"12128",319245.25,4299906.25,6.436
"12129",319245.75,4299906.25,6.682
"12130",319246.25,4299906.25,6.733
"12131",319246.75,4299906.25,10.728
"12132",319247.25,4299906.25,12.105
"12133",319247.75,4299906.25,12.105
"12134",319248.25,4299906.25,12.105
"12135",319248.75,4299906.25,12.105
"12178",319190.25,4299905.75,10.092
"12179",319190.75,4299905.75,10.092
"12180",319191.25,4299905.75,9.934
"12181",319191.75,4299905.75,9.742
"12182",319192.25,4299905.75,5.725
"12183",319192.75,4299905.75,4.599
"12184",319193.25,4299905.75,5.004
"12185",319193.75,4299905.75,5.54
"12186",319194.25,4299905.75,5.54
"12187",319194.75,4299905.75,5.54
"12188",319195.25,4299905.75,4.256
"12189",319195.75,4299905.75,5.74
"12190",319196.25,4299905.75,7.413
"12191",319196.75,4299905.75,9.637
"12192",319197.25,4299905.75,9.906
"12193",319197.75,4299905.75,10.347
"12194",319198.25,4299905.75,10.865
"12195",319198.75,4299905.75,10.865
"12196",319199.25,4299905.75,9.987
"12197",319199.75,4299905.75,7.358
"12198",319200.25,4299905.75,6.404
"12199",319200.75,4299905.75,7.716
"12200",319201.25,4299905.75,9.136
"12201",319201.75,4299905.75,11.39
"12202",319202.25,4299905.75,11.866
"12203",319202.75,4299905.75,11.866
"12204",319203.25,4299905.75,10.056
"12205",319203.75,4299905.75,9.937
"12206",319204.25,4299905.75,2.389
"12207",319204.75,4299905.75,4.719
"12208",319205.25,4299905.75,10.874
"12209",319205.75,4299905.75,10.874
"12210",319206.25,4299905.75,11.628
"12211",319206.75,4299905.75,10.536
"12212",319207.25,4299905.75,8.833
"12213",319207.75,4299905.75,11.67
"12214",319208.25,4299905.75,13.184
"12215",319208.75,4299905.75,13.184
"12216",319209.25,4299905.75,13.133
"12217",319209.75,4299905.75,12.648
"12218",319210.25,4299905.75,12.585
"12219",319210.75,4299905.75,12.585
"12220",319211.25,4299905.75,12.585
"12221",319211.75,4299905.75,13.901
